airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,fuel_type,transmission,mileage,supplier_name,supplier_address,supplier_loction_type,average,average_text,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,RunDate,setup_prams,tid
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,320.98,320.98,320.98,EUR,Volkswagen Tiguan,742960286,1,1,1,4,Standard,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270912
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,290.98,290.98,290.98,EUR,Opel Insignia,686726496,1,1,1,4,Intermediate,5,N/A,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270913
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,245.41,245.41,245.41,EUR,Toyota Aygo,713866621,1,1,1,3,Mini,4,N/A,Automatic,Unlimited km,Enterprise,"Terminalstraße Mitte, Mietwagenzentrum, München, Germany, 85356",Car Rental Centre,8.90,Excellent,8.90,8.80,9.70,9.10,8.50,8.70,8.40,1108,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270914
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,269.66,269.66,269.66,EUR,Opel Insignia,564702168,1,1,1,4,Intermediate,5,N/A,Automatic,500 kilometres per rental,Keddy By Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,8.60,Excellent,9.30,9.10,9.40,8.70,8.80,7.30,7.90,1437,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270915
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,286.29,286.29,286.29,EUR,Volkswagen Passat   ,714345306,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270916
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,275.58,275.58,275.58,EUR,Volkswagen Passat,714345686,1,1,1,4,Intermediate,5,N/A,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270917
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,315.07,315.07,315.07,EUR,Audi A4 Estate,720817371,1,1,1,4,Full-size,5,N/A,Automatic,400 kilometres per rental,Budget,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.20,Excellent,8.60,8.10,9.30,8.50,8.80,7.90,7.20,2159,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270918
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,297.52,297.52,297.52,EUR,Opel Insignia,661762478,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270919
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,298.04,298.04,298.04,EUR,Ford Mondeo,564047718,1,1,1,4,Intermediate,5,N/A,Automatic,800 kilometres per rental,Hertz,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.80,Very good,8.50,8.40,9.60,7.30,8.10,6.80,6.80,1427,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270920
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,383.69,383.69,383.69,EUR,Audi A4 Estate,713866546,1,1,1,4,Full-size,5,N/A,Automatic,Unlimited km,Enterprise,"Terminalstraße Mitte, Mietwagenzentrum, München, Germany, 85356",Car Rental Centre,8.90,Excellent,8.90,8.80,9.70,9.10,8.50,8.70,8.40,1108,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270921
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,245.41,245.41,245.41,EUR,Volkswagen Golf,713699541,1,1,1,2/4,Compact,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270922
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,248.90,248.90,248.90,EUR,Fiat 500,720494511,1,1,1,2,Mini,4,N/A,Manual,Unlimited km,Avis,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.40,Excellent,9.10,8.80,9.70,8.20,8.80,8.00,7.00,2409,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270923
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,323.98,323.98,323.98,EUR,Mazda MX-5 Cabrio,743417096,1,1,1,2,Intermediate,2,N/A,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270924
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,310.96,310.96,310.96,EUR,Opel Insignia,742829696,1,1,1,4,Standard,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270925
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,291.05,291.05,291.05,EUR,Volkswagen Golf,747479046,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270926
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,289.06,289.06,289.06,EUR,Hyundai i30,747468936,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270927
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,332.33,332.33,332.33,EUR,Mercedes C-Class Estate,720494476,1,1,1,5,Full-size,5,N/A,Automatic,Unlimited km,Avis,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.40,Excellent,9.10,8.80,9.70,8.20,8.80,8.00,7.00,2409,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270928
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,782.22,782.22,782.22,EUR,Citroen C4 Grand Picasso GPS,721437311,1,1,1,5,Intermediate,5+2,N/A,Manual,600 kilometres per rental,OK Mobility,"Terminalstrasse Mitte, Munich, Germany, 85356",In Terminal,8.30,Excellent,8.70,8.20,9.60,8.30,8.60,7.20,8.10,3210,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270929
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,248.98,248.98,248.98,EUR,Hyundai i30,686703816,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270930
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,263.97,263.97,263.97,EUR,Volkswagen Golf,686705436,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270931
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,254.96,254.96,254.96,EUR,BYD Atto 3,740798631,1,1,1,5,Compact,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270932
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,383.71,383.71,383.71,EUR,Volvo XC60,735736471,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270933
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,299.11,299.11,299.11,EUR,Opel Astra,747463681,1,1,1,4,Compact,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270934
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,303.12,303.12,303.12,EUR,Seat Leon,747473991,1,1,1,4,Compact,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270935
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,359.89,359.89,359.89,EUR,Seat Ateca,747587031,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270936
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,426.34,426.34,426.34,EUR,Volvo XC60,714342836,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270937
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,220.87,220.87,220.87,EUR,Toyota Aygo,735953726,1,1,1,3,Mini,4,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270938
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,316.23,316.23,316.23,EUR,BMW 2 Series,720494456,1,1,1,4,Intermediate,5,N/A,Automatic,Unlimited km,Avis,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.40,Excellent,9.10,8.80,9.70,8.20,8.80,8.00,7.00,2409,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270939
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,279.98,279.98,279.98,EUR,Mini Cooper Cabrio,686708676,1,1,1,2,Compact,4,N/A,Manual,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270940
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,585.52,585.52,585.52,EUR,Volkswagen Touareg,747640711,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270941
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,205.41,205.41,205.41,EUR,Ford Focus Estate,564630893,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Thrifty,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.70,Very good,8.30,7.90,8.60,8.00,8.00,6.70,7.00,764,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270942
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,281.98,281.98,281.98,EUR,Volkswagen Golf,743206751,1,1,1,4,Compact,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270943
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,309.07,309.07,309.07,EUR,Volkswagen Golf,747494311,1,0,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270944
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,261.86,261.86,261.86,EUR,Fiat 500,747650821,1,1,1,2,Mini,4,N/A,Manual,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270945
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,366.08,366.08,366.08,EUR,Mercedes C-Class Estate,666355446,1,1,1,5,Full-size,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270946
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,329.24,329.24,329.24,EUR,Skoda Superb Estate,714351956,1,1,1,4,Standard,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270947
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,346.96,346.96,346.96,EUR,Audi Q3,742994491,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270948
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,358.08,358.08,358.08,EUR,Mercedes C-Class,676914391,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270949
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,420.51,420.51,420.51,EUR,Mercedes C-Class,747544861,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270950
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,245.41,245.41,245.41,EUR,Toyota Aygo,714348536,1,1,1,3,Mini,4,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270951
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,383.69,383.69,383.69,EUR,Audi A4 Estate,714344546,1,1,1,4,Full-size,5,N/A,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270952
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,345.32,345.32,345.32,EUR,Audi A4 Estate,735737071,1,1,1,4,Full-size,5,N/A,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270953
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,345.32,345.32,345.32,EUR,Audi A4 Estate,735736921,1,1,1,5,Full-size,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270954
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,383.69,383.69,383.69,EUR,Audi A4 Estate,714344356,1,1,1,5,Full-size,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270955
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,329.24,329.24,329.24,EUR,Volkswagen Passat Estate,714347016,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270956
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,216.71,216.71,216.71,EUR,Opel Astra Estate,735735721,1,1,1,4,Compact,5,N/A,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270957
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,327.94,327.94,327.94,EUR,Audi A4,714899151,1,1,1,4,Full-size,5,N/A,Automatic,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270958
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,327.94,327.94,327.94,EUR,Audi A4,714330556,1,1,1,4,Full-size,5,N/A,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.70,Excellent,9.10,8.90,9.40,8.80,8.40,8.60,8.20,1908,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270959
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,358.96,358.96,358.96,EUR,BMW 3 Series,686713536,1,1,1,5,Full-size,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270960
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,312.98,312.98,312.98,EUR,BMW 1 Series,702149783,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Sixt,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.40,Very good,8.10,8.30,9.30,6.60,7.50,6.50,6.60,2156,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270961
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,240.79,240.79,240.79,EUR,Opel Astra Estate,713866491,1,1,1,4,Compact,5,N/A,Manual,Unlimited km,Enterprise,"Terminalstraße Mitte, Mietwagenzentrum, München, Germany, 85356",Car Rental Centre,8.90,Excellent,8.90,8.80,9.70,9.10,8.50,8.70,8.40,1108,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270962
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,229.40,229.40,229.40,EUR,Ford Focus Estate,670546491,1,1,1,4,Compact,5,N/A,Manual,800 kilometres per rental,Hertz,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.80,Very good,8.50,8.40,9.60,7.30,8.10,6.80,6.80,1427,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270963
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,266.24,266.24,266.24,EUR,Ford Focus Estate,564047728,1,1,1,4,Compact,5,N/A,Manual,800 kilometres per rental,Hertz,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,7.80,Very good,8.50,8.40,9.60,7.30,8.10,6.80,6.80,1427,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270964
Munich Airport,MUC,DE,Munich,2,2023-07-25,10:00,2023-07-27,10:00,0,359.95,359.95,359.95,EUR,Opel Insignia,747576921,1,1,1,4,Intermediate,5,N/A,Automatic,600 kilometres per rental,Europcar,"Terminalstraße Mitte, Airportcenter, Ebene 3, München, Germany, 85356",Car Rental Centre,7.90,Very good,8.60,8.60,8.90,7.80,8.30,6.70,7.10,3559,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4270965
